sr. no.,userid,924020839,group,group id,status
1669,TherealBigMac,993840810,7920719688243040613,DAFFY BAND🅾️z,1257861563
1670,storm4kt,985347470,-1108912706437884400,DAFFY BAND🅾️z,1257861563
1671,theleek_admin,5238810933,2882435844214592258,DAFFY BAND🅾️z,1257861563
1672,sauceupjay,5174097121,5327486004540610537,DAFFY BAND🅾️z,1257861563
1673,focusedminded,5126373372,-5107670165107057667,DAFFY BAND🅾️z,1257861563
1674,DontTrustOne,2117482079,3079432067775339448,DAFFY BAND🅾️z,1257861563
1675,specialbeing66,1201327982,-528944452899160483,DAFFY BAND🅾️z,1257861563
1676,boeat72,5299701347,126938436158465019,DAFFY BAND🅾️z,1257861563
1677,gamingnafizlive,1635935961,5838056264126315188,DAFFY BAND🅾️z,1257861563
1678,eyenoticeall,836048004,-5498021427293531487,DAFFY BAND🅾️z,1257861563
1679,bkwrld,1904873095,91431010089136229,DAFFY BAND🅾️z,1257861563
1680,reapnet,1685925203,-6202962236176238768,DAFFY BAND🅾️z,1257861563
1681,Josh_McDaniels,1655912805,-5379625088741226011,DAFFY BAND🅾️z,1257861563
1682,CatnHat,1457890096,3498883908052727768,DAFFY BAND🅾️z,1257861563
1683,hitler_38,5272343128,-7364572993583737526,DAFFY BAND🅾️z,1257861563
1684,jennytel,5168411201,4612727519778347259,DAFFY BAND🅾️z,1257861563
1685,My_niqqa,1832842531,1747905038489112824,DAFFY BAND🅾️z,1257861563
1686,glockkslide,1832252679,4599042224289361017,DAFFY BAND🅾️z,1257861563
1687,slickrick_theruler,1781222179,-3737575887789391186,DAFFY BAND🅾️z,1257861563
1688,stackup299,1712203503,3814262756224935033,DAFFY BAND🅾️z,1257861563
1689,CVVGoDz,1307183502,-6636503608842051553,DAFFY BAND🅾️z,1257861563
1690,stacktall,1161669066,8348559831622280007,DAFFY BAND🅾️z,1257861563
1691,dell_Bready,1131614205,-2624350758543590962,DAFFY BAND🅾️z,1257861563
1692,Yousnyl7,963518800,-1496382468254333961,DAFFY BAND🅾️z,1257861563
1693,virgilabloh11,867171691,7482375286746910292,DAFFY BAND🅾️z,1257861563
1694,t_theo,836264605,-5540373482745359799,DAFFY BAND🅾️z,1257861563
1695,lurker43,2025247222,-7489797016593097048,DAFFY BAND🅾️z,1257861563
1696,boxbrainn,1333957906,-7476807116086766707,DAFFY BAND🅾️z,1257861563
1697,Hiltonblack,886938534,-8980354952854932040,DAFFY BAND🅾️z,1257861563
1698,NVasoya,579390716,790223468210319100,DAFFY BAND🅾️z,1257861563
1699,StupidKnotzz,5135103763,-7001972497520814746,DAFFY BAND🅾️z,1257861563
1700,BlampKamp,5098511526,6455636082649193709,DAFFY BAND🅾️z,1257861563
1701,frontstkreet,1602112396,2233736667527895323,DAFFY BAND🅾️z,1257861563
1702,zippyfinesse,1409704576,-5757304478716635880,DAFFY BAND🅾️z,1257861563
1703,tiarra000,1087286443,-7394241030268706749,DAFFY BAND🅾️z,1257861563
1704,Quartermak,1125184188,6904637727234049066,DAFFY BAND🅾️z,1257861563
1705,LavishTrendSetter,925128939,264144230837557397,DAFFY BAND🅾️z,1257861563
1706,slummytrillionare,914576086,-1978275392989309814,DAFFY BAND🅾️z,1257861563
1707,lalaluna666,805031814,3840171800449043170,DAFFY BAND🅾️z,1257861563
1708,OGG8113,755452703,1232776469626108331,DAFFY BAND🅾️z,1257861563
1709,NickyShips,5241431255,-3095998187173995624,DAFFY BAND🅾️z,1257861563
1710,jaygotbanz,5048838929,5854802706465533587,DAFFY BAND🅾️z,1257861563
1711,appleprouce,1523121630,8871795044312733462,DAFFY BAND🅾️z,1257861563
1712,bigflossy,1417326500,-5799185662863438082,DAFFY BAND🅾️z,1257861563
1713,Gem_n_Gemini,1311270659,4549862087147278353,DAFFY BAND🅾️z,1257861563
1714,ojharris2531,1277207388,-6663016984556250670,DAFFY BAND🅾️z,1257861563
1715,MarioFiguer04,943520185,-2534815230589936382,DAFFY BAND🅾️z,1257861563
1716,WhereThex6At,833558698,3266252461892022329,DAFFY BAND🅾️z,1257861563
1717,dasaucy,644658173,6089427890939129968,DAFFY BAND🅾️z,1257861563
1718,NEPSATE_TECH_LTD,1674189206,61014856797403552,DAFFY BAND🅾️z,1257861563
1719,asiaaaH,1215111894,34988194521400093,DAFFY BAND🅾️z,1257861563
1720,elixum,878889351,6557576486339797892,DAFFY BAND🅾️z,1257861563
1721,bravinB,826846557,1272596680314068403,DAFFY BAND🅾️z,1257861563
1722,Jamroc,189267615,-1254951819043065230,DAFFY BAND🅾️z,1257861563
1723,cashbred,1849574081,-4230780320068993324,DAFFY BAND🅾️z,1257861563
1724,IGotDaSaucee,1669912944,2024506208726551253,DAFFY BAND🅾️z,1257861563
1725,MatoGettFetti,1465672186,7726786245880292094,DAFFY BAND🅾️z,1257861563
1726,Flizzybizzy,1415104031,3759619343751670514,DAFFY BAND🅾️z,1257861563
1727,feelfree1,1293114880,4498408340518947022,DAFFY BAND🅾️z,1257861563
1728,Tinobadman,1181507749,3213801528400643789,DAFFY BAND🅾️z,1257861563
1729,lemonade4,841292572,2812774526565330218,DAFFY BAND🅾️z,1257861563
1730,UnKnownRackzx,755069752,-8859855153466886823,DAFFY BAND🅾️z,1257861563
1731,Teebs_Firespy,555748817,8740655080546009361,DAFFY BAND🅾️z,1257861563
1732,JGChO,522825569,-1916422784372952848,DAFFY BAND🅾️z,1257861563
1733,ImSoUpp,5267846136,1983884660034799226,DAFFY BAND🅾️z,1257861563
1734,teampythonto5btc,5152327634,-6481953386402865214,DAFFY BAND🅾️z,1257861563
1735,firstlastpre,5083445701,1308615265818591936,DAFFY BAND🅾️z,1257861563
1736,luhh25,5052387611,5785708604612338488,DAFFY BAND🅾️z,1257861563
1737,staargiela,1914083958,914801984659349957,DAFFY BAND🅾️z,1257861563
1738,DonChap0,1794477994,237815707443354232,DAFFY BAND🅾️z,1257861563
1739,habitsfyi,1603442997,5962621855704013442,DAFFY BAND🅾️z,1257861563
1740,Skillz16,1042294642,1117255965617219694,DAFFY BAND🅾️z,1257861563
1741,MrXpvt,917548587,-8609464847092778913,DAFFY BAND🅾️z,1257861563
1742,MoneyIsOnline24,649530627,-6615886562601364453,DAFFY BAND🅾️z,1257861563
1743,ayyoubelk,1338118270,8453528619386123173,DAFFY BAND🅾️z,1257861563
1744,cvv2shoplvv,5217723476,-891189401541683957,DAFFY BAND🅾️z,1257861563
1745,VOGONO,1070060802,-5087654570024737489,DAFFY BAND🅾️z,1257861563
1746,snipeZzZzZzK,5362553990,-4016228654655200317,DAFFY BAND🅾️z,1257861563
1747,Yungscrilla,5180372279,-7737409461050948047,DAFFY BAND🅾️z,1257861563
1748,pirexlyfe2093,5165608362,5833082909947084829,DAFFY BAND🅾️z,1257861563
1749,spidermanfrom6400,1824690983,-8818893713133201799,DAFFY BAND🅾️z,1257861563
1750,mikerobles,1085773270,6266940274778696052,DAFFY BAND🅾️z,1257861563
1751,dadon_dada5,2110348437,4315440736141685860,DAFFY BAND🅾️z,1257861563
1752,damnson9,1536436639,9161252509255364534,DAFFY BAND🅾️z,1257861563
1753,pukkinewton,1299070599,8126514552926768950,DAFFY BAND🅾️z,1257861563
1754,JuggMan99,995586050,4763448548868944494,DAFFY BAND🅾️z,1257861563
1755,unlockdone999,638251020,8073985596974783700,DAFFY BAND🅾️z,1257861563
1756,fullaffectfinessin,1111810541,-5721635533994536190,DAFFY BAND🅾️z,1257861563
1757,soldat_khrista,1092510135,-3837663735129757186,DAFFY BAND🅾️z,1257861563
1758,smokingjmiim23,1085895802,-1562914469763392743,DAFFY BAND🅾️z,1257861563
1759,Nordic_Frost,1080984484,-319121921682452622,DAFFY BAND🅾️z,1257861563
1760,NevertryOne,611172366,9182962213418446994,DAFFY BAND🅾️z,1257861563
1761,John0smith,901298196,-6045551193074860957,DAFFY BAND🅾️z,1257861563
1762,Johnnymfcash,639557145,346270949051594635,DAFFY BAND🅾️z,1257861563
1763,Ary_33,1123851076,-3962984058733336335,DAFFY BAND🅾️z,1257861563
1764,Siddhibansaa,5221995585,2199077369684878151,DAFFY BAND🅾️z,1257861563
1765,gamiing129xz,1104698415,-1175209761071136211,DAFFY BAND🅾️z,1257861563
1766,Bhaskar_eth,887345680,5911995273973054439,DAFFY BAND🅾️z,1257861563
1767,kala151515,1647710706,693356427326673766,DAFFY BAND🅾️z,1257861563
1768,sabrina12233,448234355,6474767834137314466,DAFFY BAND🅾️z,1257861563
1769,pillsmarket24,2135680094,6508144465359283384,DAFFY BAND🅾️z,1257861563
1770,twxrl,2125161589,-5781816063005717548,DAFFY BAND🅾️z,1257861563
1771,KalG2C,2092234419,8515697261815841573,DAFFY BAND🅾️z,1257861563
1772,daone24,1942202279,-2030601857299772404,DAFFY BAND🅾️z,1257861563
1773,cleverwhore,1686659786,-6216860589655491609,DAFFY BAND🅾️z,1257861563
1774,MadoffMovements,1005085097,2253356895863073556,DAFFY BAND🅾️z,1257861563
1775,Ramipermoter,1879223576,2028011488810000087,DAFFY BAND🅾️z,1257861563
1776,TooMuchkWok,5043395914,8102410752795373594,DAFFY BAND🅾️z,1257861563
1777,staydownbtch,5007268704,340370333312200756,DAFFY BAND🅾️z,1257861563
1778,loadUpboi,2127986896,808529862294864864,DAFFY BAND🅾️z,1257861563
1779,PaperdUpDeeSkii,1996556242,-7611395917992858005,DAFFY BAND🅾️z,1257861563
1780,cmovemilly,1894351117,-4075358816906858871,DAFFY BAND🅾️z,1257861563
1781,trefoa,1775475481,-9116754222841134185,DAFFY BAND🅾️z,1257861563
1782,Cvv_Fendi,1608956263,-8752435613703858641,DAFFY BAND🅾️z,1257861563
1783,OGGhost1017,1530823842,-6049648682126261638,DAFFY BAND🅾️z,1257861563
1784,ronietucson,1335639854,-6168547143820059625,DAFFY BAND🅾️z,1257861563
1785,YuhMuddaTreesh,1245766362,-7112975542813865834,DAFFY BAND🅾️z,1257861563
1786,riskingfr,1219135733,3675538748753984101,DAFFY BAND🅾️z,1257861563
1787,Zac23697,1011694658,-7134436227108231203,DAFFY BAND🅾️z,1257861563
1788,Gneral22,5010436117,5746984224276302656,DAFFY BAND🅾️z,1257861563
1789,ataankpa39,1000930690,-3173702010982149950,DAFFY BAND🅾️z,1257861563
1790,jajuan_trend,1353686849,840848804124684343,DAFFY BAND🅾️z,1257861563
1791,SosaDumps,918603769,-6404878475507701004,DAFFY BAND🅾️z,1257861563
1792,Mfnswipes,916172425,2850783142644466234,DAFFY BAND🅾️z,1257861563
1793,Roni363,537919092,-9031607990724459400,DAFFY BAND🅾️z,1257861563
1794,rackchasin,1890759159,5638430288407685495,DAFFY BAND🅾️z,1257861563
1795,terms5h,1350913038,-379315343307615133,DAFFY BAND🅾️z,1257861563
1796,Nesly10,1209219810,8767239781066883602,DAFFY BAND🅾️z,1257861563
1797,BADSHA_EATS,1371188584,-4085122438200137524,DAFFY BAND🅾️z,1257861563
1798,Wiggedout,1553010699,8685623227924187422,DAFFY BAND🅾️z,1257861563
1799,PARADISESTOREOWNER,1369383793,4593125360273408706,DAFFY BAND🅾️z,1257861563
1800,Tycoone98,1268159670,4308635400060226737,DAFFY BAND🅾️z,1257861563
1801,bilalsipra,1103510427,-4923757684288828918,DAFFY BAND🅾️z,1257861563
1802,Weimer10,1048186843,814436856388173164,DAFFY BAND🅾️z,1257861563
1803,johnwick955,1291145232,-2917194827855061185,DAFFY BAND🅾️z,1257861563
1804,careywealth,861385411,8226309773516788309,DAFFY BAND🅾️z,1257861563
1805,Ruheeugene1,1801964858,7934334822638507,DAFFY BAND🅾️z,1257861563
1806,Johnny_sec_2012,1564049029,6877205191057904155,DAFFY BAND🅾️z,1257861563
1807,PP24Market20Ceo,807814378,-8919359212801399989,DAFFY BAND🅾️z,1257861563
1808,wwebpay,493708336,-4082202383875549168,DAFFY BAND🅾️z,1257861563
1809,filsdepatsergedrag,1029405277,-5522729006500624385,DAFFY BAND🅾️z,1257861563
1810,DoNcamil,910542608,-1813955753835280816,DAFFY BAND🅾️z,1257861563
1811,SOCIAL_BLACK_99,1709294203,8677001265205370389,DAFFY BAND🅾️z,1257861563
1812,MejiLeigh,1428363900,-4183077364588089169,DAFFY BAND🅾️z,1257861563
1813,sohail364,681756253,-539746236406010052,DAFFY BAND🅾️z,1257861563
1814,Joker82921,990709236,-4803167239082412615,DAFFY BAND🅾️z,1257861563
1815,truthlife44,1697980611,-7200715234221523858,DAFFY BAND🅾️z,1257861563
1816,alonejoker111,564463580,-4597812252892570925,DAFFY BAND🅾️z,1257861563
1817,BangaBen,1183634718,3236451332583067388,DAFFY BAND🅾️z,1257861563
1818,dagang1,928169341,-4620972515852661684,DAFFY BAND🅾️z,1257861563
1819,getmoneyisthemotto,655230166,8193503753915709337,DAFFY BAND🅾️z,1257861563
1820,money5001,987155861,1731644659780080531,DAFFY BAND🅾️z,1257861563
1821,Fredlings,1108511320,-5887737994100967667,DAFFY BAND🅾️z,1257861563
1822,Flight22White,957190225,-7911466986514309332,DAFFY BAND🅾️z,1257861563
1823,FinesseLord1,746160539,1505329474900555650,DAFFY BAND🅾️z,1257861563
1824,Elteacherjg,399173090,-1472893479612524040,DAFFY BAND🅾️z,1257861563
1825,Imyxxnx,1788083879,973786857447870516,DAFFY BAND🅾️z,1257861563
1826,Legendayyy,1346018787,1390081249177041424,DAFFY BAND🅾️z,1257861563
1827,montygenesis,1189160104,3900896338414711926,DAFFY BAND🅾️z,1257861563
1828,Ajai32,1186902639,2839281171382163188,DAFFY BAND🅾️z,1257861563
1829,shottaflowgrape,1402313230,5619080520094832006,DAFFY BAND🅾️z,1257861563
1830,rickdalick,944301980,-2303561452710404621,DAFFY BAND🅾️z,1257861563
1831,UncleSee,894234778,-1216857561551845459,DAFFY BAND🅾️z,1257861563
1832,HariZas_exotics,1843205713,3233308447519827719,DAFFY BAND🅾️z,1257861563
1833,SaviiBalla24,1213215726,-5007692338905413754,DAFFY BAND🅾️z,1257861563
1834,JohnnDeppp0,913896167,8552323156039898587,DAFFY BAND🅾️z,1257861563
1835,MrRobot78,1110650611,376929846570143976,DAFFY BAND🅾️z,1257861563
1836,YuriMahn12,1008807301,772185608631090874,DAFFY BAND🅾️z,1257861563
1837,kingsolon69,1465479802,8774991445498440684,DAFFY BAND🅾️z,1257861563
1838,saulgoodmanhhm,952975192,-225664902746615470,DAFFY BAND🅾️z,1257861563
1839,shee_kez,846616232,4193385128021700999,DAFFY BAND🅾️z,1257861563
1840,mombru,1174855032,7636362979260148784,DAFFY BAND🅾️z,1257861563
1841,beast7070,885149662,-4205339190425157155,DAFFY BAND🅾️z,1257861563
1842,vainvain1,635768823,3322774781927847742,DAFFY BAND🅾️z,1257861563
1843,elliot102,1322991346,-1888181484657634269,DAFFY BAND🅾️z,1257861563
1844,XtendedClip,1093572655,542444877019844196,DAFFY BAND🅾️z,1257861563
1845,IvandraHidayat,1322699889,-7987499556176950087,DAFFY BAND🅾️z,1257861563
1846,Bamooyy,1834583263,-8178221087491892534,DAFFY BAND🅾️z,1257861563
1847,bottxx5,1165346926,-5867654192463594992,DAFFY BAND🅾️z,1257861563
1848,griZyB,1097928691,3072234269912581370,DAFFY BAND🅾️z,1257861563
1849,mulafrance,876551253,-4427472480545454304,DAFFY BAND🅾️z,1257861563
1850,leftshark00,1284844625,6816182059843538334,DAFFY BAND🅾️z,1257861563
1851,moneymakingmachine888,866908342,-8688288373093266385,DAFFY BAND🅾️z,1257861563
1852,Cassey20,1472105920,1561545885667467106,DAFFY BAND🅾️z,1257861563
1853,acebalaa24,1398855500,2772955635774873353,DAFFY BAND🅾️z,1257861563
1854,thefuckuwantbro1,1010728878,1784072147134207238,DAFFY BAND🅾️z,1257861563
1855,seems1710,920284674,-7532096044666533092,DAFFY BAND🅾️z,1257861563
1856,Greenbullfx,646539226,1747854757768428026,DAFFY BAND🅾️z,1257861563
1857,southsidde,1138362708,-2208054645592869451,DAFFY BAND🅾️z,1257861563
1858,nofreesauce,1050326175,-7272422467734197132,DAFFY BAND🅾️z,1257861563
1859,morningstarnew,1300063538,5807266570804474260,DAFFY BAND🅾️z,1257861563
1860,GLOBOY600,1107550120,6681227077633619583,DAFFY BAND🅾️z,1257861563
1861,juanjuan124,1076145175,6385796403954984863,DAFFY BAND🅾️z,1257861563
1862,A1FELD,658625057,-332003602949026240,DAFFY BAND🅾️z,1257861563
1863,yah_frass,654406812,-1872085187120470601,DAFFY BAND🅾️z,1257861563
1864,Bubbabags,578940131,278221987983481517,DAFFY BAND🅾️z,1257861563
1865,yankmoni,1643675220,8495354997004152757,DAFFY BAND🅾️z,1257861563
1866,MONEYHEISTER007,630947230,-1519096832725680076,DAFFY BAND🅾️z,1257861563
1867,RON_301,1503748094,-8622692550735404578,DAFFY BAND🅾️z,1257861563
1868,Profkombaya,1404972474,-1238369281572217073,DAFFY BAND🅾️z,1257861563
1869,Bingo6ix,1340236004,8880133228904114289,DAFFY BAND🅾️z,1257861563
1870,WELLSFARGO1316,1117900129,1566650104357257737,DAFFY BAND🅾️z,1257861563
1871,furongwang2018,564575791,4727716712131769309,DAFFY BAND🅾️z,1257861563
1872,Badguyfloyd,1117898444,1157885532931735040,DAFFY BAND🅾️z,1257861563
1873,Pagies4reall,1630180153,-1319738277043914996,DAFFY BAND🅾️z,1257861563
1874,freebandz3B,1314652364,-4601812238727992822,DAFFY BAND🅾️z,1257861563
1875,zack7220,1277458702,-3436386525651411956,DAFFY BAND🅾️z,1257861563
1876,n_3mss,1021536487,-8447698749025098481,DAFFY BAND🅾️z,1257861563
1877,Palabond007,910852988,9029941298367590224,DAFFY BAND🅾️z,1257861563
1878,Tenth10god,1253899420,7831196502332587449,DAFFY BAND🅾️z,1257861563
1879,banks42,999508972,6923099582190606920,DAFFY BAND🅾️z,1257861563
1880,fraudlord0O,1644451927,6508661206982612187,DAFFY BAND🅾️z,1257861563
1881,moneybrian,1081308778,-2669203807095841720,DAFFY BAND🅾️z,1257861563
1882,tommich,634017579,-7944566931632811502,DAFFY BAND🅾️z,1257861563
1883,KOFIGIANT,988079132,5167326644952461710,DAFFY BAND🅾️z,1257861563
1884,swagger1210,866966915,-3567667366581393969,DAFFY BAND🅾️z,1257861563
1885,Izushotz,1264136569,-8768499937823023380,DAFFY BAND🅾️z,1257861563
1886,eulers1,1219431174,1724512310827125658,DAFFY BAND🅾️z,1257861563
1887,mikejones281330,861843065,-5818737897318706445,DAFFY BAND🅾️z,1257861563
1888,Loadv,820542722,6460240112597231046,DAFFY BAND🅾️z,1257861563
1889,Donpeter12,719747150,2555819243862736157,DAFFY BAND🅾️z,1257861563
1890,Robin_Grimez,1279547646,-2787615327851790355,DAFFY BAND🅾️z,1257861563
1891,Frozen_flames_3771_2,1380116006,8696612704744507791,DAFFY BAND🅾️z,1257861563
1892,McDonald90,978104176,-6149215722470066106,DAFFY BAND🅾️z,1257861563
1893,MULLA562,1587736947,-7237039883006480578,DAFFY BAND🅾️z,1257861563
1894,str8owo,920451278,7610839942770308759,DAFFY BAND🅾️z,1257861563
1895,saucebaker,1437535352,806960064187499215,DAFFY BAND🅾️z,1257861563
1896,TPlague1,1391798198,3413634570279211649,DAFFY BAND🅾️z,1257861563
1897,baggtimeonly,770240225,788992605949521005,DAFFY BAND🅾️z,1257861563
1898,NoBeLie101,740228555,5718775941295145510,DAFFY BAND🅾️z,1257861563
1899,fuadmmoris,730027190,1496819265231475286,DAFFY BAND🅾️z,1257861563
1900,kiranote312,1603363446,-1754453321140243975,DAFFY BAND🅾️z,1257861563
1901,CharmingPro70k,752586984,1448602447639506346,DAFFY BAND🅾️z,1257861563
1902,bbuttonsm213,1143057928,2717972214754599102,DAFFY BAND🅾️z,1257861563
1903,OSWALDJAY,214586680,6024904397356103667,DAFFY BAND🅾️z,1257861563
1904,Tre123borg,728242758,8939767059774161798,DAFFY BAND🅾️z,1257861563
1905,errorErrorAP,1231971461,2797311946403164727,DAFFY BAND🅾️z,1257861563
1906,busybrainbox,946198895,3607851281858045631,DAFFY BAND🅾️z,1257861563
1907,captainlion101,1010604146,8618005973508858349,DAFFY BAND🅾️z,1257861563
1908,terd120,779535786,-3035205155699964806,DAFFY BAND🅾️z,1257861563
